_id,description,enDescription,course_name,professor,courseObj.lectureLanguage,courseObj.typeOfCredit,label
630cf1b940e337e60fce044e,老師很認真!讓我喜歡上排球這個運動!,The teacher is very serious! Let me like the sport of volleyball!,138,98,0,1,0.9997197985649109
630cf1ba40e337e60fce0476,非常謝謝您!,Thank you very much!,817,105,0,3,0.9998501539230347
630cf1ba40e337e60fce045a,老師上課認真,The teacher is serious in class,764,686,0,1,0.9996846914291382
630cf1ba40e337e60fce0494,一直重複循環類似的部分，從目標體系開始內容都差不了太多，範圍限縮很多，難以發揮。 助教拿做那個爛模型的經費來威脅同學真的不行，教室外面地板的噴漆又不是所有人都有用，而且我們這組用的都清乾淨了，憑甚麼拿不到經費，請改正這樣的態度可以嗎?,"The similar parts are repeated all the time, starting from the target system, the content is not too different, and the scope is greatly reduced, making it difficult to play. It’s really not good for the teaching assistant to threaten the students with the funds for making that bad model. The spray paint on the floor outside the classroom is not useful to everyone, and our group uses it cleanly. Why can’t we get the funds? Please correct this attitude is it okay?",475,106,0,1,0.0002967715263366699
630cf1ba40e337e60fce047d,課程很棒，聽到很多演講！謝謝老師！,"The classes were great and heard a lot of presentations! Thank you, teacher!",816,106,0,3,0.9998711347579956
630cf1ba40e337e60fce047a,邀請許多大咖演講，受益匪淺，相當難得。,It is quite rare to invite many big names to give speeches and benefit a lot.,816,106,0,3,0.9874919652938843
630cf1b940e337e60fce0414,老師人很幽默也很可愛，會帶著大家從零開始慢慢學習排球，就算真的很爛她也會很有耐心把你教到會，讓一直恐懼球類運動的我增加了很多信心，也開始感覺到排球的樂趣，想跟老師說真的很喜歡妳的排球課！,"The teacher is very humorous and cute. She will take everyone to learn volleyball slowly from scratch. Even if it is really bad, she will teach you patiently. I also started to feel the fun of volleyball, and I want to tell the teacher that I really like your volleyball class!",138,98,0,1,0.9997311234474182
630cf1ba40e337e60fce0469,在這門課中學到了一些都市設計的基礎理論與思維，也獲得許多學習材料。課堂上的創意作業很有趣，只是希望老師可以給我們更多時間去完成。建議的部分，上課經常超時或講不完進度，期中、期末的報告上課時間也超時，希望老師可以更有效掌握時間。另外，也希望課程內容除了理論與經典，可以增加實務面的內容，或是與我們生活相關的內容，讓我們的學習更有感觸，也能從生活中思考。,"In this course, I learned some basic theories and thinking of urban design, and also obtained a lot of learning materials. The creative homework in the class is very interesting, I just hope the teacher can give us more time to complete it. For the part of the suggestion, the class is often overtime or the progress cannot be completed, and the class time for the midterm and final reports is also overtime. I hope the teacher can manage the time more effectively. In addition, I also hope that in addition to theories and classics, the course content can add practical content, or content related to our life, so that our learning will be more touching and we can think from life.",812,106,3,3,0.9907605648040771
630cf1b940e337e60fce0453,雅婷人超好，上課練習滿充足的，而且練習遇到問題她都會很有耐心的指導，下課前還會有健康知識相關補充，而且都會提早下課不會拖到時間,"Yating is super nice, she has plenty of exercises in class, and she will patiently guide you when you encounter problems in practice, and she will provide supplementary health knowledge before class ends, and she will end class early so that it will not be delayed",138,98,0,1,0.9996578693389893
630cf1ba40e337e60fce04b6,上課的內容也很有趣，會先講歷史再講政黨、國會的發展！課前閱讀蠻多，但主要看完中文部分就可以很清楚，之後再慢慢看英文文獻也可以～ 老師也超級可愛！每次到教室都會跟大家說早安>,"The content of the class is also very interesting. I will first talk about history and then talk about the development of political parties and Congress! There is a lot of reading before class, but after reading the Chinese part, you can be very clear, and then you can read the English literature slowly~ The teacher is also super cute! Every time I come to the classroom, I will say good morning to everyone>",815,107,0,3,0.9997023940086365
630cf1b940e337e60fce0447,老師人很好，講解的也非常清楚。如果有不會的地方可以個別詢問，本來不清楚的動作一下子就懂了！上課節奏很棒，不會太累也不會無聊，下課前還會補充一些實用的小知識，每堂課都令我受益良多！,"The teacher is very nice and explains very clearly. If there is something you don't know, you can ask individually, and the movements that were not clear at first will be understood at once! The rhythm of the class is very good, not too tiring or boring, and some practical knowledge will be added before class, every class has benefited me a lot!",138,98,0,1,0.9996989965438843
630cf1ba40e337e60fce045b,期中考試甚難，但老師調整分數的要求卻十分苛刻。許多時候都會無預警的通知而非事先提醒，如第四次小考的延期，5/31日的上課。,"The midterm exam is very difficult, but the teacher's requirements for adjusting the scores are very strict. In many cases, there will be no warning notices instead of advance reminders, such as the postponement of the fourth quiz and the class on 5/31.",764,686,0,1,0.08251947164535522
630cf1b940e337e60fce0452,老師都很鼓勵大家 超棒的！只是後來遠距真的好可惜,The teachers are very encouraging and awesome! It's just a pity that the long distance later,138,98,0,1,0.9982789754867554
630cf1ba40e337e60fce045d,no,no,764,686,0,1,0.003554046154022217
630cf1b940e337e60fce0416,麥克風的聲音有時不清楚，但還是很喜歡老師活潑的上課方式,"The sound of the microphone is sometimes not clear, but I still like the teacher's lively way of teaching",138,98,0,1,0.9996343851089478
630cf1ba40e337e60fce0466,很棒很棒,great great,817,105,0,3,0.9998733997344971
630cf1ba40e337e60fce047c,希望下學期一樣能邀請各縣市首長來演講 在QA時希望每場次可以讓不同的同學都有機會發問,I hope that the heads of counties and cities will be invited to give speeches in the next semester. I hope that each session will allow different students to have the opportunity to ask questions.,816,106,0,3,0.99928218126297
630cf1b940e337e60fce0446,感覺光上課練習還是學不會 很多動作還是覺得好難,I feel that I still can’t learn many movements just by practicing in class. I still find it difficult,138,98,0,1,0.0018295049667358398
630cf1ba40e337e60fce0464,中英講義應統一，因為看英文的還是比較習慣（有時候中文講會計很容易腦子打結），有些涉及中會的內容對初會學生太難，應調整。,"The Chinese and English handouts should be unified, because people who read English are more used to it (sometimes it is easy to get confused when speaking Chinese accounting), and some content related to the Presbytery is too difficult for beginners, so it should be adjusted.",764,686,0,1,0.004176497459411621
630cf1ba40e337e60fce045f,學不到什麼東西的課 老師教學沒有系統很難理解 考試又很難 跟小考差別很大 與助教沒有統一教材的感覺,Classes where you can’t learn anything. The teacher’s teaching is not systematic and difficult to understand. The exam is also difficult. It is very different from the quiz. There is no sense of unified teaching materials with the teaching assistants.,764,686,0,1,0.0038314461708068848
630cf1ba40e337e60fce0498,若之後還需要模型製作，希望老師可以多花一點時間在模型製作方法與技巧的教學上，不要只花一節課就帶過，且可以早一點就開始教學讓我們早一點開始製作，因為一兩個月（甚至後來還遠距）對於完全沒有任何模型基礎的學生來說真的來不及，也完全不知道該怎麼做，只能看學長姐的東西依樣畫葫蘆，在課堂上沒有學到什麼有幫助的模型相關知識。,"If model making is still needed in the future, I hope that the teacher can spend more time on the teaching of model making methods and skills. Don’t just take one class and start teaching earlier. Let’s start making earlier, because one or two It was really too late for students who didn't have any model foundation at all, and they didn't know what to do. They could only follow the old sister's things and learn nothing in class. Helpful knowledge of the model.",475,106,0,1,0.0006794929504394531
